id,type,gender,skin_tone,count,accessories
8829,human,female,medium,2,mole/red mohawk
8830,human,male,dark,4,messy hair/frown/classic shades/goat
8831,human,male,medium,3,mustache/headband/pipe
8832,human,male,light,3,messy hair/big shades/muttonchops
8833,human,male,light,2,messy hair/big shades
8834,human,male,dark,3,police cap/shadow beard/earring
8835,human,female,light,2,cap/green eye shadow
8836,human,female,medium,3,purple eye shadow/straight hair/hot lipstick
8837,human,female,medium,3,purple eye shadow/headband/hot lipstick
8838,human,male,medium,3,knitted cap/3d glasses/mole
8839,human,male,albino,4,cigarette/luxurious beard/classic shades/shaved head
8840,human,male,medium,3,beanie/frown/mustache
8841,human,female,albino,3,tassle hat/blue eye shadow/black lipstick
8842,human,female,dark,3,tiara/classic shades/purple lipstick
8843,human,male,medium,2,front beard/mohawk
8844,human,male,light,5,cigarette/luxurious beard/fedora/earring/nerd glasses
8845,human,male,medium,3,cigarette/do-rag/3d glasses
8846,human,female,medium,3,clown nose/gold chain/frumpy hair
8847,human,female,light,3,orange side/purple lipstick/cigarette
8848,human,male,dark,3,cigarette/eye mask/peak spike
8849,human,female,light,3,horned rim glasses/pink with hat/hot lipstick
8850,human,female,light,3,blonde short/purple lipstick/earring
8851,human,male,dark,3,beanie/shadow beard/eye patch
8852,human,male,dark,3,stringy hair/normal beard black/horned rim glasses
8853,human,male,light,4,stringy hair/front beard dark/pipe/regular shades
8854,human,female,albino,2,knitted cap/big shades
8855,human,female,light,3,vape/mohawk/hot lipstick
8856,human,female,dark,2,eye mask/blonde bob
8857,zombie,male,,2,wild hair/3d glasses
8858,human,female,dark,3,bandana/clown eyes green/earring
8859,human,male,albino,2,eye mask/shaved head
8860,human,male,medium,3,cigarette/luxurious beard/hoodie
8861,human,male,light,4,chinstrap/earring/mohawk/small shades
8862,human,female,medium,4,big shades/black lipstick/gold chain/dark hair
8863,human,male,dark,3,chinstrap/vr/mohawk dark
8864,human,male,medium,3,police cap/goat/pipe
8865,human,male,albino,2,beanie/horned rim glasses
8866,human,male,medium,4,luxurious beard/wild hair/earring/horned rim glasses
8867,human,female,dark,4,pink with hat/medical mask/purple lipstick/rosy cheeks
8868,human,male,light,3,hoodie/shadow beard/3d glasses
8869,human,male,dark,3,bandana/muttonchops/regular shades
8870,human,male,light,5,cigarette/luxurious beard/big shades/earring/top hat
8871,human,male,light,4,stringy hair/front beard/earring/small shades
8872,human,male,light,4,police cap/big shades/mustache/earring
8873,human,female,dark,3,purple eye shadow/blonde short/purple lipstick
8874,human,female,light,3,mole/knitted cap/purple eye shadow
8875,human,male,medium,3,cigarette/frown/top hat
8876,human,male,light,3,mohawk thin/earring/horned rim glasses
8877,human,male,medium,3,hoodie/handlebars/regular shades
8878,human,male,albino,3,cigarette/bandana/normal beard
8879,human,male,light,3,classic shades/mustache/crazy hair
8880,human,female,light,2,purple eye shadow/half shaved
8881,human,male,medium,3,top hat/medical mask/eye patch
8882,human,male,dark,4,stringy hair/buck teeth/chinstrap/earring
8883,human,female,dark,3,messy hair/eye mask/hot lipstick
8884,human,female,medium,4,pilot helmet/purple lipstick/rosy cheeks/earring
8885,human,female,medium,3,blue eye shadow/black lipstick/stringy hair
8886,human,female,light,4,tiara/purple eye shadow/hot lipstick/earring
8887,human,female,dark,4,horned rim glasses/straight hair blonde/purple lipstick/cigarette
8888,human,female,dark,2,red mohawk/eye mask
8889,human,male,dark,5,luxurious beard/peak spike/vape/classic shades/smile
8890,human,female,light,2,tassle hat/eye patch
8891,human,female,dark,2,frumpy hair/rosy cheeks
8892,human,male,light,3,muttonchops/do-rag/small shades
8893,human,female,medium,3,messy hair/hot lipstick/vr
8894,human,male,light,2,mohawk/mole
8895,human,female,medium,3,messy hair/hot lipstick/clown eyes blue
8896,human,female,medium,4,wild white hair/clown eyes green/hot lipstick/cigarette
8897,human,male,medium,3,big shades/normal beard/mohawk dark
8898,human,male,dark,3,nerd glasses/goat/top hat
8899,human,male,medium,3,stringy hair/buck teeth/3d glasses
8900,human,male,light,2,cap forward/buck teeth
8901,human,male,medium,3,handlebars/earring/mohawk dark
8902,human,male,medium,2,normal beard/small shades
8903,human,female,medium,3,bandana/hot lipstick/earring
8904,human,female,light,4,cap/clown nose/pipe/purple eye shadow
8905,human,female,medium,3,mole/wild hair/clown eyes blue
8906,human,female,medium,3,welding goggles/hot lipstick/stringy hair
8907,human,female,medium,3,horned rim glasses/pink with hat/earring
8908,human,male,light,4,front beard/mohawk thin/smile/small shades
8909,zombie,male,,3,luxurious beard/police cap/regular shades
8910,human,male,light,2,police cap/nerd glasses
8911,human,male,dark,3,big shades/normal beard/mohawk dark
8912,human,female,light,3,purple eye shadow/hot lipstick/wild blonde
8913,human,male,medium,2,vampire hair/big shades
8914,human,male,light,3,big shades/chinstrap/headband
8915,human,male,light,3,frumpy hair/earring/small shades
8916,human,female,dark,3,purple eye shadow/pigtails/cigarette
8917,human,female,dark,3,gold chain/headband/cigarette
8918,human,male,light,4,stringy hair/earring/nerd glasses/smile
8919,human,male,dark,3,big shades/shadow beard/do-rag
8920,human,male,dark,4,stringy hair/cigarette/buck teeth/clown eyes green
8921,human,male,medium,4,cigarette/police cap/front beard dark/nerd glasses
8922,human,female,dark,2,hot lipstick/classic shades
8923,human,female,albino,2,messy hair/horned rim glasses
8924,human,female,light,3,black lipstick/horned rim glasses/headband
8925,human,male,medium,4,cigarette/horned rim glasses/smile/do-rag
8926,human,male,dark,3,bandana/classic shades/smile
8927,human,male,light,2,bandana/silver chain
8928,human,female,medium,2,hot lipstick/vr
8929,human,male,medium,5,normal beard black/big shades/earring/do-rag/mole
8930,human,male,light,3,earring/crazy hair/small shades
8931,human,male,medium,4,shadow beard/vape/do-rag/small shades
8932,human,female,dark,4,hot lipstick/half shaved/earring/clown eyes blue
8933,human,female,light,2,pipe/dark hair
8934,human,male,light,3,police cap/muttonchops/horned rim glasses
8935,human,male,light,3,cigarette/fedora/smile
8936,human,female,medium,3,medical mask/wild hair/earring
8937,human,female,light,3,horned rim glasses/hot lipstick/frumpy hair
8938,human,male,light,2,bandana/front beard dark
8939,human,female,light,3,black lipstick/purple eye shadow/straight hair
8940,human,male,dark,3,chinstrap/smile/shaved head
8941,human,male,light,2,mustache/headband
8942,human,female,medium,2,blue eye shadow/stringy hair
8943,human,male,medium,3,vape/small shades/mohawk dark
8944,human,female,dark,3,clown eyes green/crazy hair/earring
8945,human,male,medium,3,earring/mohawk dark/mole
8946,human,male,dark,2,bandana/rosy cheeks
8947,human,male,light,3,eye mask/earring/crazy hair
8948,human,male,dark,3,spots/classic shades/mohawk dark
8949,human,male,dark,4,frumpy hair/vape/classic shades/earring
8950,human,female,light,4,knitted cap/hot lipstick/cigarette/nerd glasses
8951,human,male,albino,3,chinstrap/vr/do-rag
8952,human,female,medium,3,black lipstick/bandana/regular shades
8953,human,male,light,2,wild hair/medical mask
8954,human,female,medium,3,messy hair/black lipstick/horned rim glasses
8955,human,female,light,3,eye mask/black lipstick/half shaved
8956,human,male,light,2,vape/mohawk
8957,zombie,male,,2,frumpy hair/luxurious beard
8958,human,male,albino,3,beanie/shadow beard/horned rim glasses
8959,human,female,dark,3,knitted cap/green eye shadow/earring
8960,human,male,medium,3,handlebars/nerd glasses/mohawk dark
8961,human,female,albino,2,blue eye shadow/mohawk dark
8962,human,female,light,2,tassle hat/nerd glasses
8963,human,male,medium,4,cigarette/handlebars/shaved head/clown eyes green
8964,human,female,medium,2,big shades/half shaved
8965,human,male,medium,4,luxurious beard/big shades/earring/knitted cap
8966,human,female,medium,2,orange side/purple lipstick
8967,human,male,albino,3,hoodie/big shades/vape
8968,human,male,light,3,hoodie/muttonchops/regular shades
8969,human,male,medium,4,police cap/earring/normal beard/vr
8970,human,male,dark,2,muttonchops/mohawk dark
8971,human,male,dark,4,luxurious beard/mohawk thin/classic shades/earring
8972,human,female,medium,3,eye mask/black lipstick/pigtails
8973,human,female,medium,2,mole/frumpy hair
8974,human,male,dark,3,cigarette/hoodie/clown eyes green
8975,human,female,medium,2,welding goggles/frumpy hair
8976,human,female,medium,2,classic shades/dark hair
8977,human,female,medium,4,crazy hair/hot lipstick/earring/cigarette
8978,human,male,light,3,chinstrap/purple hair/horned rim glasses
8979,human,male,albino,2,normal beard/shaved head
8980,human,female,light,4,mole/blue eye shadow/hot lipstick/dark hair
8981,human,male,light,2,shadow beard/cowboy hat
8982,human,female,light,4,mole/mohawk/horned rim glasses/purple lipstick
8983,human,female,light,2,earring/cigarette
8984,human,male,light,3,messy hair/front beard dark/earring
8985,human,male,dark,4,eye mask/gold chain/front beard dark/do-rag
8986,human,female,albino,2,blue eye shadow/straight hair dark
8987,human,male,light,2,chinstrap/nerd glasses
8988,human,male,light,3,front beard/cap/earring
8989,human,female,medium,3,blue eye shadow/blonde short/earring
8990,human,male,medium,3,peak spike/pipe/vr
8991,human,male,dark,2,cap forward/regular shades
8992,human,male,dark,4,handlebars/big shades/earring/mohawk
8993,human,male,light,3,clown eyes blue/luxurious beard/wild hair
8994,human,female,dark,3,tiara/clown eyes blue/cigarette
8995,human,male,light,3,eye mask/mustache/shaved head
8996,human,male,dark,3,cigarette/earring/knitted cap
8997,human,female,dark,3,blue eye shadow/hot lipstick/blonde bob
8998,human,male,light,3,clown nose/frown/purple hair
8999,human,female,light,4,clown eyes green/blonde short/purple lipstick/earring
9000,human,female,dark,3,blonde short/hot lipstick/cigarette
9001,human,female,dark,3,clown nose/bandana/nerd glasses
9002,human,male,medium,3,normal beard black/classic shades/mohawk dark
9003,human,female,albino,3,black lipstick/mohawk thin/cigarette
9004,human,male,albino,2,stringy hair/nerd glasses
9005,human,male,medium,2,classic shades/clown hair green
9006,human,female,light,2,big shades/wild blonde
9007,human,male,medium,2,mohawk thin/clown eyes green
9008,human,male,medium,4,frown/mohawk thin/goat/regular shades
9009,human,male,albino,3,cigarette/nerd glasses/cowboy hat
9010,human,male,medium,3,police cap/earring/vr
9011,human,male,dark,4,muttonchops/earring/top hat/small shades
9012,human,male,dark,3,frumpy hair/earring/medical mask
9013,human,female,dark,2,dark hair/cigarette
9014,human,female,dark,4,black lipstick/green eye shadow/straight hair/cigarette
9015,human,male,light,3,cap/earring/pipe
9016,human,male,albino,4,stringy hair/chinstrap/horned rim glasses/smile
9017,human,male,dark,3,shadow beard/do-rag/small shades
9018,human,male,medium,4,peak spike/handlebars/classic shades/earring
9019,human,male,light,4,bandana/medical mask/vr/big beard
9020,human,female,medium,3,eye mask/dark hair/purple lipstick
9021,human,female,dark,4,red mohawk/green eye shadow/hot lipstick/cigarette
9022,human,male,light,3,frumpy hair/frown/muttonchops
9023,human,female,light,2,purple eye shadow/headband
9024,human,male,medium,4,mohawk thin/classic shades/mustache/earring
9025,human,male,light,3,frumpy hair/muttonchops/earring
9026,human,male,medium,4,front beard/bandana/classic shades/earring
9027,human,female,medium,3,black lipstick/frumpy hair/nerd glasses
9028,human,female,light,1,pipe
9029,human,female,albino,2,mohawk/purple lipstick
9030,human,female,dark,3,black lipstick/frumpy hair/regular shades
9031,human,male,albino,2,cap forward/big shades
9032,human,male,medium,5,gold chain/earring/horned rim glasses/knitted cap/mole
9033,human,male,albino,2,stringy hair/eye patch
9034,human,female,medium,4,horned rim glasses/hot lipstick/wild blonde/earring
9035,human,female,dark,3,mohawk/green eye shadow/earring
9036,human,male,medium,5,frumpy hair/frown/shadow beard/earring/vr
9037,human,female,light,5,mole/black lipstick/clown eyes green/half shaved/cigarette
9038,human,male,dark,5,crazy hair/smile/medical mask/eye patch/big beard
9039,human,male,medium,3,messy hair/buck teeth/regular shades
9040,human,male,medium,3,stringy hair/chinstrap/horned rim glasses
9041,human,female,dark,3,black lipstick/bandana/earring
9042,human,female,dark,4,blue eye shadow/wild hair/purple lipstick/earring
9043,human,female,medium,3,pipe/frumpy hair/clown eyes blue
9044,human,female,light,4,messy hair/black lipstick/green eye shadow/cigarette
9045,human,male,light,3,muttonchops/headband/eye patch
9046,human,male,light,4,fedora/classic shades/earring/smile
9047,human,male,albino,2,bandana/shadow beard
9048,human,male,albino,2,front beard dark/purple hair
9049,human,male,light,4,bandana/clown eyes blue/luxurious beard/silver chain
9050,human,female,dark,4,black lipstick/classic shades/stringy hair/rosy cheeks
9051,human,male,medium,3,earring/crazy hair/pipe
9052,human,female,medium,3,blue eye shadow/gold chain/blonde bob
9053,human,female,light,4,mole/tassle hat/vape/earring
9054,human,male,dark,4,purple hair/horned rim glasses/big beard/mole
9055,human,male,light,3,cigarette/frumpy hair/mole
9056,human,male,light,4,bandana/shadow beard/smile/mole
9057,human,female,dark,2,pigtails/purple lipstick
9058,human,female,albino,2,pigtails/earring
9059,human,male,light,3,big shades/front beard dark/headband
9060,human,male,dark,2,cigarette/clown hair green
9061,human,male,dark,4,mustache/earring/horned rim glasses/mohawk dark
9062,human,male,medium,1,handlebars
9063,human,female,light,2,mole/orange side
9064,human,female,light,3,wild white hair/welding goggles/earring
9065,human,male,medium,4,cigarette/bandana/front beard dark/mole
9066,human,female,dark,4,big shades/black lipstick/straight hair/cigarette
9067,human,female,dark,3,big shades/straight hair/cigarette
9068,human,female,dark,4,tassle hat/pipe/purple lipstick/earring
9069,human,male,light,3,cigarette/normal beard black/purple hair
9070,human,male,dark,3,cigarette/handlebars/knitted cap
9071,human,female,light,3,hot lipstick/half shaved/cigarette
9072,human,male,light,2,chinstrap/clown hair green
9073,human,female,light,3,black lipstick/horned rim glasses/frumpy hair
9074,human,female,albino,2,tassle hat/eye mask
9075,human,male,dark,2,mohawk thin/eye patch
9076,human,male,dark,3,shadow beard/vape/knitted cap
9077,human,male,albino,3,clown nose/earring/mohawk
9078,human,female,light,3,half shaved/earring/clown eyes blue
9079,human,male,light,3,shadow beard/eye patch/cowboy hat
9080,human,male,medium,4,frumpy hair/big shades/mustache/smile
9081,human,female,dark,3,pigtails/earring/cigarette
9082,human,male,medium,3,bandana/big shades/shadow beard
